#
#,"DISCLAIMER OF WARRANTIES: Sanvean works hard to furnish customers with"
#,"accurate information, interpretations, and other data (collectively, 'Data')"
#,"that are part of, and incident to, the services provided.  However, Sanvean"
#,"cannot and does not guarantee the accuracy of the Data. All Data provided by"
#,"Sanvean are provided 'As Is' and 'as Available' for the customer's use.  All"
#,"Data provided by Sanvean is provided without warranties of any kind, either"
#,"express or implied, including, but not limited to, implied warranties of"
#,"merchantability, fitness for a particular purpose, or non-infringement."
#,"Further, without in any way limiting the foregoing disclaimers, Sanvean"
#,"cannot and does not warrant that Data furnished by Sanvean is or will be"
#,"accurate, complete, current, or reliable, that the functions and operation of"
#,"the Data will be uninterrupted, free of error, or available at any particular"
#,"time or location, that defects in the Data will be corrected, or that the"
#,"Data or the server that makes the Data available is free of viruses or other"
#,"harmful components."
#
#,"UNDER NO CIRCUMSTANCES SHOULD ANY OF THE DATA BE RELIED UPON AS THE SOLE"
#,"BASIS FOR ANY DRILLING, COMPLETION, PRODUCTION, OR FINANCIAL DECISION OR ANY"
#,"PROCEDURE INVOLVING ANY RISK TO THE SAFETY OF ANY DRILLING VENTURE, DRILLING"
#,"RIG, OR ITS CREW OR ANY OTHER THIRD PARTY. THE CUSTOMER HAS FULL"
#,"RESPONSIBILITY FOR ALL DRILLING COMPLETION AND PRODUCTION OPERATIONS."
#,"CUSTOMER'S USE OF THE DATA IS SOLELY AT THE CUSTOMER'S OWN RISK."
#
#,"LIMITATION OF LIABILITY.  IN NO EVENT WILL SANVEAN BE LIABLE FOR FAILURE BY"
#,"ANY PERSON, INCLUDING WITHOUT LIMITATION THE CUSTOMER, TO OBTAIN ANY"
#,"PARTICULAR RESULTS OR FOR DAMAGES RESULTING FROM THE USE OF THE DATA PROVIDED"
#,"BY SANVEAN, INCLUDING WITHOUT LIMITATION, LIABILITY FOR LOST REVENUES, LOST"
#,"PROFITS, LOSS OF BUSINESS, OR ANY CONSEQUENTIAL, INCIDENTAL, INDIRECT,"
#,"EXEMPLARY, SPECIAL, OR PUNITIVE DAMAGES, LOSS OR EXPENSES OF ANY KIND,"
#,"WHETHER SUCH LIABILITY IS ASSERTED ON THE BASIS OF STATUTE, CONTRACT, TORT"
#,"(INCLUDING NEGLIGENCE OR STRICT LIABILITY), OR OTHERWISE AND WHETHER OR NOT"
#,"FORESEEABLE, EVEN IF SANVEAN HAS BEEN ADVISED OR WAS AWARE OF THE POSSIBILITY"
#,"OF SUCH LOSS OR DAMAGES, AND EVEN IF THE RESULT, LOSS, INJURY, OR DAMAGES"
#,"WERE CAUSED BY OR CONTRIBUTED TO BY THE SOLE, JOINT, ACTIVE, OR PASSIVE,"
#,"NEGLIGENCE, GROSS NEGLIGENCE, STRICT LIABILITY, OR STATUTORY STRICT LIABILITY OF SANVEAN."
#
DateTime,SN5104_GyroXmax(RPM),SN5104_GyroXmin(RPM),SN5104_GyroXmed(RPM),SN5104_GyroXspread(RPM),SN5104_StickSlip(%),SN5104_Temperature(C),SN5104_ShXpeak(g),SN5104_ShXrms(g),SN5104_ShXmax(g),SN5104_ShYpeak(g),SN5104_ShYrms(g),SN5104_ShYmax(g),SN5104_ShZpeak(g),SN5104_ShZrms(g),SN5104_ShZmax(g),Hole Depth(ft),TVD(ft),Surface_Top Drive RPM(RPM),Block Height(ft),Surface_Flow In(GPM),Torque(kft-lbf),Surface_Weight on Bit(klbs),Standpipe Pressure(psi),Differential Pressure(psi),Rate of Penetration(ft/hr),Gamma(API),Rate of Penetration SP(ft/hr)
2023/05/15 17:55:47.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-224.46,35.04,0,88.5,0,-1170.93,0,,350
2023/05/15 17:55:48.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-226.02,28.25,0,0,0,-1170.93,0,,350
2023/05/15 17:55:49.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-226.16,19.16,0,0,0,-1170.93,0,,350
2023/05/15 17:55:50.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-227.16,14.04,0,0,0,-1170.93,0,,350
2023/05/15 17:55:51.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-227.16,21.4,0,0,0,-1170.93,0,,350
2023/05/15 17:55:52.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-227.16,26.85,0,0,0,-1170.93,0,,350
2023/05/15 17:55:53.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-227.16,27.58,0,0,0,-1170.93,0,,350
2023/05/15 17:55:54.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-223.75,20.94,0,0,0,-1170.93,0,,350
2023/05/15 17:55:55.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-220.34,13,0,0,0,-1170.93,0,,350
2023/05/15 17:55:56.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-213.51,8.66,0,0,0,-1170.93,0,,350
2023/05/15 17:55:57.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-206.4,6.41,0,0,0,-1170.93,0,,350
2023/05/15 17:55:58.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-197.73,5.27,0,0,0,-1170.93,0,,350
2023/05/15 17:55:59.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-189.2,4.69,0,0,0,-1170.93,0,,350
2023/05/15 17:56:00.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-180.67,4.38,0,0,0,-1170.93,0,,350
2023/05/15 17:56:01.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-172.57,4.22,0,0,0,-1170.93,0,,350
2023/05/15 17:56:02.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-162.48,4.14,0,0,0,-1170.93,0,,350
2023/05/15 17:56:03.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-152.81,4.09,0,0,0,-1170.93,0,,350
2023/05/15 17:56:04.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-145.99,4.08,0,0,0,-1170.93,0,,350
2023/05/15 17:56:05.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-139.02,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:06.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-130.78,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:07.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-124.95,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:08.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-120.4,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:09.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.98,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:10.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-116.85,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:11.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-116.99,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:12.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:13.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:14.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:15.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:16.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:17.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:18.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:19.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:20.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:21.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:22.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:23.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:24.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:25.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:26.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:27.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-117.13,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:28.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-116.99,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:29.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-116.85,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:30.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-114.57,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:31.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-113.43,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:32.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-110.73,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:33.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-107.89,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:34.000,,,,,,,,,,,,,,,,5956.7,3726.77,0,-104.9,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:35.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-102.2,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:36.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-100.64,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:37.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-98.65,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:38.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-97.8,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:39.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-97.51,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:40.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-97.51,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:41.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-98.08,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:42.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-98.22,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:43.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-98.65,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:44.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-99.79,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:45.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-99.79,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:46.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:47.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:48.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:49.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:50.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:51.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:52.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:53.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:54.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:55.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:56.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:56:57.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:58.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:56:59.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:00.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:01.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:02.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:03.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:04.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:05.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:06.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:07.000,,,,,,,,,,,,,,,,5956.7,3726.77,0,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:08.000,,,,,,,,,,,,,,,,5956.7,3726.77,0,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:09.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:10.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:11.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:12.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:13.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:14.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:15.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:16.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:17.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:18.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:19.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:20.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:21.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:22.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:23.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:24.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-101.07,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:57:25.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-100.36,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:26.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-99.79,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:27.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-98.65,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:57:28.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-96.37,4.05,0,62.9,0,-1170.93,0,,350
2023/05/15 17:57:29.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-95.24,4.05,0,24.2,0,-1170.93,0,,350
2023/05/15 17:57:30.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-95.81,4.05,0,20.8,0,-1170.93,0,,350
2023/05/15 17:57:31.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-99.22,4.05,0,18.5,0,-1170.93,0,,350
2023/05/15 17:57:32.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-104.34,4.05,0,19.6,0,-1170.93,0,,350
2023/05/15 17:57:33.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-110.16,4.05,0,23.7,0,-1170.93,0,,350
2023/05/15 17:57:34.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-114.14,4.05,0,23.7,0,-1170.93,0,,350
2023/05/15 17:57:35.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-120.26,4.05,0,24.3,0,-1170.93,0,,350
2023/05/15 17:57:36.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-125.66,4.05,0,28,0,-1170.93,0,,350
2023/05/15 17:57:37.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-133.48,4.05,0,23.4,0,-1170.93,0,,350
2023/05/15 17:57:38.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-138.17,4.17,0,34.9,0,-1170.93,0,,350
2023/05/15 17:57:39.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-142.58,12.78,0,37.7,0,-1170.93,0,,350
2023/05/15 17:57:40.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-149.4,19.64,0,33.2,0,-1170.93,0,,350
2023/05/15 17:57:41.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-154.94,21.42,0,46.2,0,-1170.93,0,,350
2023/05/15 17:57:42.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-158.92,23.21,0,46,0,-1170.93,0,,350
2023/05/15 17:57:43.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-164.18,28.27,0,39.3,0,-1170.93,0,,350
2023/05/15 17:57:44.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-168.59,31.71,0,52.4,0,-1170.93,0,,350
2023/05/15 17:57:45.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-171.01,31.12,0,42.4,0,-1170.93,0,,350
2023/05/15 17:57:46.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-174.42,32,0,37.7,0,-1170.93,0,,350
2023/05/15 17:57:47.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-178.83,28.16,0,44,0,-1170.93,0,,350
2023/05/15 17:57:48.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-182.95,26.1,0,42.2,0,-1170.93,0,,350
2023/05/15 17:57:49.000,,,,,,,,,,,,,,,,5956.7,3726.77,0,-186.93,28.49,0,36.4,0,-1170.93,0,,350
2023/05/15 17:57:50.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-192.19,32.34,0,38.4,0,-1170.93,0,,350
2023/05/15 17:57:51.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-197.02,31.36,0,49.2,0,-1170.93,0,,350
2023/05/15 17:57:52.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-203.28,25.8,0,36.2,0,-1170.93,0,,350
2023/05/15 17:57:53.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-210.81,20.85,0,45.7,0,-1170.93,0,,350
2023/05/15 17:57:54.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-218.49,15.87,0,42.5,0,-1170.93,0,,350
2023/05/15 17:57:55.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-226.02,17.14,0,30.9,0,-1170.93,0,,350
2023/05/15 17:57:56.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-234.55,19.12,0,32.7,0,-1170.93,0,,350
2023/05/15 17:57:57.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-241.52,19.74,0,36.9,0,-1170.93,0,,350
2023/05/15 17:57:58.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-251.04,24.06,0,33,0,-1170.93,0,,350
2023/05/15 17:57:59.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-258.43,34.24,0,34.5,0,-1170.93,0,,350
2023/05/15 17:58:00.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-264.12,40.57,0,22.8,0,-1170.93,0,,350
2023/05/15 17:58:01.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-267.53,42.88,0,22.8,0,-1170.93,0,,350
2023/05/15 17:58:02.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-269.38,42.64,0,29.2,0,-1170.93,0,,350
2023/05/15 17:58:03.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-271.65,38.83,0,115.2,0,-1170.93,0,,350
2023/05/15 17:58:04.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-272.65,38.12,0,0,0,-1170.93,0,,350
2023/05/15 17:58:05.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-272.08,39.03,0,0,0,-1170.93,0,,350
2023/05/15 17:58:06.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-271.09,39.33,0,0,0,-1170.93,0,,350
2023/05/15 17:58:07.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-268.67,34.03,0,0,0,-1170.93,0,,350
2023/05/15 17:58:08.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-264.69,23.5,0,0,0,-1170.93,0,,350
2023/05/15 17:58:09.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-259.14,14.29,0,0,0,-1170.93,0,,350
2023/05/15 17:58:10.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-252.75,9.32,0,0,0,-1170.93,0,,350
2023/05/15 17:58:11.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-244.22,6.76,0,0,0,-1170.93,0,,350
2023/05/15 17:58:12.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-235.83,5.45,0,0,0,-1170.93,0,,350
2023/05/15 17:58:13.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-228.44,4.78,0,0,0,-1170.93,0,,350
2023/05/15 17:58:14.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-219.2,4.43,0,0,0,-1170.93,0,,350
2023/05/15 17:58:15.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-209.67,4.25,0,0,0,-1170.93,0,,350
2023/05/15 17:58:16.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-201.86,4.15,0,0,0,-1170.93,0,,350
2023/05/15 17:58:17.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-194.32,4.12,0,0,0,-1170.93,0,,350
2023/05/15 17:58:18.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-187.5,4.09,0,0,0,-1170.93,0,,350
2023/05/15 17:58:19.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-180.53,4.08,0,0,0,-1170.93,0,,350
2023/05/15 17:58:20.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-174.85,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:21.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-170.3,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:22.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-167.03,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:23.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-165.75,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:24.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-164.75,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:25.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-163.62,4.05,0,0,0,-1170.93,0,,350
2023/05/15 17:58:26.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-163.47,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:27.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-162.76,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:28.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-162.34,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:29.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-161.2,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:30.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-160.2,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:31.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-158.92,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:32.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-157.79,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:33.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-154.52,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:34.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-150.96,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:35.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-148.69,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:36.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-147.55,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:37.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-145.99,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:38.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-145.28,4.06,0,0,0,-1170.93,0,,350
2023/05/15 17:58:39.000,,,,,,,,,,,,,,,,5956.7,3726.77,0.03,-144.85,4.06,0,0,0,-1170.93,0,,350
